US	97290	Portland	Oregon	OR	Multnomah	051			45.5806	-122.3748	
US	97292	Portland	Oregon	OR	Multnomah	051			45.5806	-122.3748	
US	97293	Portland	Oregon	OR	Multnomah	051			45.5806	-122.3748	
US	97294	Portland	Oregon	OR	Multnomah	051			45.5806	-122.3748	
US	97296	Portland	Oregon	OR	Multnomah	051			45.5806	-122.3748	
US	97299	Portland	Oregon	OR	Multnomah	051			45.5806	-122.3748	
US	97223	Portland	Oregon	OR	Washington	067			45.4403	-122.7793	
US	97224	Portland	Oregon	OR	Washington	067			45.4094	-122.8014	
US	97225	Portland	Oregon	OR	Washington	067			45.4985	-122.7787	
US	97229	Portland	Oregon	OR	Washington	067			45.5483	-122.8276	
US	97281	Portland	Oregon	OR	Washington	067			45.5486	-123.1147	
US	97291	Portland	Oregon	OR	Washington	067			45.5486	-123.1147	
US	97298	Portland	Oregon	OR	Washington	067			45.5486	-123.1147	
US	97501	Medford	Oregon	OR	Jackson	029			42.2818	-122.9054	
US	97504	Medford	Oregon	OR	Jackson	029			42.3363	-122.8398	
US	10504	Armonk	New York	NY	Westchester	119			41.136	-73.7009	
US	20500	Washington	District of Columbia	DC	District of Columbia	001			38.8946	-77.0355	
